"","X1","indicador","periodo","valor_absoluto"
"8687",8687,"Prehospital Emergency Care",2018-01-15,189
"8688",8688,"Self-care",2018-01-15,1222
"8689",8689,"Self-care",2018-01-15,1222
"8690",8690,"Other",2018-01-15,1479
"8691",8691,"Other",2018-01-15,1479
"8692",8692,"Self-care",2018-01-15,1222
"8693",8693,"Self-care",2018-01-15,1222
"8694",8694,"Primary care",2018-01-15,1190
"8695",8695,"Primary care",2018-01-15,1190
"8696",8696,"Primary care",2018-01-15,1190
"8697",8697,"Primary care",2018-01-15,1190
"8698",8698,"Emergency Care",2018-01-15,992
"8699",8699,"Emergency Care",2018-01-15,992
"8700",8700,"Poison Control hot-line",2018-01-15,33
"8701",8701,"Poison Control hot-line",2018-01-15,33
"8702",8702,"Prehospital Emergency Care",2018-01-15,189
"8703",8703,"Prehospital Emergency Care",2018-01-15,189
"8704",8704,"Other",2018-01-15,1479
"8705",8705,"Other",2018-01-15,1479
"8706",8706,"Emergency Care",2018-01-15,992
"8707",8707,"Emergency Care",2018-01-15,992
"8708",8708,"Poison Control hot-line",2018-01-15,33
"8709",8709,"Poison Control hot-line",2018-01-15,33
"8710",8710,"Emergency Care",2018-01-14,1028
"8711",8711,"Emergency Care",2018-01-14,1028
"8712",8712,"Prehospital Emergency Care",2018-01-14,141
"8713",8713,"Prehospital Emergency Care",2018-01-14,141
"8714",8714,"Poison Control hot-line",2018-01-14,28
"8715",8715,"Poison Control hot-line",2018-01-14,28
"8716",8716,"Other",2018-01-14,1361
"8717",8717,"Other",2018-01-14,1361
"8718",8718,"Self-care",2018-01-14,1428
"8719",8719,"Self-care",2018-01-14,1428
"8720",8720,"Poison Control hot-line",2018-01-14,28
"8721",8721,"Poison Control hot-line",2018-01-14,28
"8722",8722,"Self-care",2018-01-14,1428
"8723",8723,"Self-care",2018-01-14,1428
"8724",8724,"Emergency Care",2018-01-14,1028
"8725",8725,"Emergency Care",2018-01-14,1028
"8726",8726,"Prehospital Emergency Care",2018-01-14,141
"8727",8727,"Prehospital Emergency Care",2018-01-14,141
"8728",8728,"Primary care",2018-01-14,987
"8729",8729,"Primary care",2018-01-14,987
"8730",8730,"Primary care",2018-01-14,987
"8731",8731,"Primary care",2018-01-14,987
"8732",8732,"Other",2018-01-14,1361
"8733",8733,"Other",2018-01-14,1361
"8734",8734,"Other",2018-01-13,1398
"8735",8735,"Other",2018-01-13,1398
"8736",8736,"Emergency Care",2018-01-13,1096
"8737",8737,"Emergency Care",2018-01-13,1096
"8738",8738,"Self-care",2018-01-13,1354
"8739",8739,"Self-care",2018-01-13,1354
"8740",8740,"Poison Control hot-line",2018-01-13,17
"8741",8741,"Poison Control hot-line",2018-01-13,17
"8742",8742,"Poison Control hot-line",2018-01-13,17
"8743",8743,"Poison Control hot-line",2018-01-13,17
"8744",8744,"Prehospital Emergency Care",2018-01-13,147
"8745",8745,"Prehospital Emergency Care",2018-01-13,147
"8746",8746,"Primary care",2018-01-13,854
"8747",8747,"Primary care",2018-01-13,854
"8748",8748,"Other",2018-01-13,1398
"8749",8749,"Other",2018-01-13,1398
"8750",8750,"Emergency Care",2018-01-13,1096
"8751",8751,"Emergency Care",2018-01-13,1096
"8752",8752,"Primary care",2018-01-13,854
"8753",8753,"Primary care",2018-01-13,854
"8754",8754,"Prehospital Emergency Care",2018-01-13,147
"8755",8755,"Prehospital Emergency Care",2018-01-13,147
"8756",8756,"Poison Control hot-line",2018-01-12,23
"8757",8757,"Poison Control hot-line",2018-01-12,23
"8758",8758,"Prehospital Emergency Care",2018-01-12,151
"8759",8759,"Prehospital Emergency Care",2018-01-12,151
"8760",8760,"Other",2018-01-12,1415
"8761",8761,"Other",2018-01-12,1415
"8762",8762,"Prehospital Emergency Care",2018-01-12,151
"8763",8763,"Prehospital Emergency Care",2018-01-12,151
"8764",8764,"Emergency Care",2018-01-12,971
"8765",8765,"Emergency Care",2018-01-12,971
"8766",8766,"Poison Control hot-line",2018-01-12,23
"8767",8767,"Poison Control hot-line",2018-01-12,23
"8768",8768,"Other",2018-01-12,1415
"8769",8769,"Other",2018-01-12,1415
"8770",8770,"Self-care",2018-01-12,1289
"8771",8771,"Self-care",2018-01-12,1289
"8772",8772,"Emergency Care",2018-01-12,971
"8773",8773,"Emergency Care",2018-01-12,971
"8774",8774,"Primary care",2018-01-12,962
"8775",8775,"Primary care",2018-01-12,962
"8776",8776,"Poison Control hot-line",2018-01-11,27
"8777",8777,"Poison Control hot-line",2018-01-11,27
"8778",8778,"Poison Control hot-line",2018-01-11,27
"8779",8779,"Poison Control hot-line",2018-01-11,27
"8780",8780,"Prehospital Emergency Care",2018-01-11,155
"8781",8781,"Prehospital Emergency Care",2018-01-11,155
"8782",8782,"Self-care",2018-01-11,1313
"8783",8783,"Self-care",2018-01-11,1313
"8784",8784,"Primary care",2018-01-11,1069
"8785",8785,"Primary care",2018-01-11,1069
"8786",8786,"Emergency Care",2018-01-11,918
"8787",8787,"Emergency Care",2018-01-11,918
"8788",8788,"Other",2018-01-11,1556
"8789",8789,"Other",2018-01-11,1556
"8790",8790,"Other",2018-01-11,1556
"8791",8791,"Other",2018-01-11,1556
"8792",8792,"Prehospital Emergency Care",2018-01-11,155
"8793",8793,"Prehospital Emergency Care",2018-01-11,155
"8794",8794,"Self-care",2018-01-10,1229
"8795",8795,"Self-care",2018-01-10,1229
"8796",8796,"Emergency Care",2018-01-10,942
"8797",8797,"Emergency Care",2018-01-10,942
"8798",8798,"Poison Control hot-line",2018-01-10,32
"8799",8799,"Poison Control hot-line",2018-01-10,32
"8800",8800,"Other",2018-01-10,1481
"8801",8801,"Other",2018-01-10,1481
"8802",8802,"Primary care",2018-01-10,1124
"8803",8803,"Primary care",2018-01-10,1124
"8804",8804,"Prehospital Emergency Care",2018-01-10,164
"8805",8805,"Prehospital Emergency Care",2018-01-10,164
"8806",8806,"Prehospital Emergency Care",2018-01-10,164
"8807",8807,"Prehospital Emergency Care",2018-01-10,164
"8808",8808,"Other",2018-01-10,1481
"8809",8809,"Other",2018-01-10,1481
"8810",8810,"Prehospital Emergency Care",2018-01-09,167
"8811",8811,"Prehospital Emergency Care",2018-01-09,167
"8812",8812,"Other",2018-01-09,1542
"8813",8813,"Other",2018-01-09,1542
"8814",8814,"Primary care",2018-01-09,1122
"8815",8815,"Primary care",2018-01-09,1122
"8816",8816,"Other",2018-01-09,1542
"8817",8817,"Other",2018-01-09,1542
"8818",8818,"Poison Control hot-line",2018-01-09,16
"8819",8819,"Poison Control hot-line",2018-01-09,16
"8820",8820,"Self-care",2018-01-09,1351
"8821",8821,"Self-care",2018-01-09,1351
"8822",8822,"Emergency Care",2018-01-09,953
"8823",8823,"Emergency Care",2018-01-09,953
"8824",8824,"Self-care",2018-01-08,1358
"8825",8825,"Self-care",2018-01-08,1358
"8826",8826,"Prehospital Emergency Care",2018-01-08,142
"8827",8827,"Prehospital Emergency Care",2018-01-08,142
"8828",8828,"Other",2018-01-08,1688
"8829",8829,"Other",2018-01-08,1688
"8830",8830,"Emergency Care",2018-01-08,939
"8831",8831,"Emergency Care",2018-01-08,939
"8832",8832,"Poison Control hot-line",2018-01-08,24
"8833",8833,"Poison Control hot-line",2018-01-08,24
"8834",8834,"Primary care",2018-01-08,1365
"8835",8835,"Primary care",2018-01-08,1365
"8836",8836,"Poison Control hot-line",2018-01-07,28
"8837",8837,"Poison Control hot-line",2018-01-07,28
"8838",8838,"Self-care",2018-01-07,1448
"8839",8839,"Self-care",2018-01-07,1448
"8840",8840,"Primary care",2018-01-07,1056
"8841",8841,"Primary care",2018-01-07,1056
"8842",8842,"Other",2018-01-07,1455
"8843",8843,"Other",2018-01-07,1455
"8844",8844,"Emergency Care",2018-01-07,1081
"8845",8845,"Emergency Care",2018-01-07,1081
"8846",8846,"Prehospital Emergency Care",2018-01-07,144
"8847",8847,"Prehospital Emergency Care",2018-01-07,144
"8848",8848,"Self-care",2018-01-07,1448
"8849",8849,"Self-care",2018-01-07,1448
"8850",8850,"Self-care",2018-01-06,1628
"8851",8851,"Self-care",2018-01-06,1628
"8852",8852,"Poison Control hot-line",2018-01-06,33
"8853",8853,"Poison Control hot-line",2018-01-06,33
"8854",8854,"Prehospital Emergency Care",2018-01-06,115
"8855",8855,"Prehospital Emergency Care",2018-01-06,115
"8856",8856,"Primary care",2018-01-06,924
"8857",8857,"Primary care",2018-01-06,924
"8858",8858,"Self-care",2018-01-06,1628
"8859",8859,"Self-care",2018-01-06,1628
"8860",8860,"Primary care",2018-01-06,924
"8861",8861,"Primary care",2018-01-06,924
"8862",8862,"Other",2018-01-06,1552
"8863",8863,"Other",2018-01-06,1552
"8864",8864,"Emergency Care",2018-01-06,1218
"8865",8865,"Emergency Care",2018-01-06,1218
"8866",8866,"Emergency Care",2018-01-05,950
"8867",8867,"Emergency Care",2018-01-05,950
"8868",8868,"Self-care",2018-01-05,1368
"8869",8869,"Self-care",2018-01-05,1368
"8870",8870,"Prehospital Emergency Care",2018-01-05,141
"8871",8871,"Prehospital Emergency Care",2018-01-05,141
"8872",8872,"Self-care",2018-01-05,1368
"8873",8873,"Self-care",2018-01-05,1368
"8874",8874,"Primary care",2018-01-05,1039
"8875",8875,"Primary care",2018-01-05,1039
"8876",8876,"Primary care",2018-01-05,1039
"8877",8877,"Primary care",2018-01-05,1039
"8878",8878,"Poison Control hot-line",2018-01-05,25
"8879",8879,"Poison Control hot-line",2018-01-05,25
"8880",8880,"Other",2018-01-05,1432
"8881",8881,"Other",2018-01-05,1432
"8882",8882,"Emergency Care",2018-01-05,950
"8883",8883,"Emergency Care",2018-01-05,950
"8884",8884,"Poison Control hot-line",2018-01-04,26
"8885",8885,"Poison Control hot-line",2018-01-04,26
"8886",8886,"Self-care",2018-01-04,1357
"8887",8887,"Self-care",2018-01-04,1357
"8888",8888,"Prehospital Emergency Care",2018-01-04,166
"8889",8889,"Prehospital Emergency Care",2018-01-04,166
"8890",8890,"Emergency Care",2018-01-04,979
"8891",8891,"Emergency Care",2018-01-04,979
"8892",8892,"Primary care",2018-01-04,1130
"8893",8893,"Primary care",2018-01-04,1130
"8894",8894,"Emergency Care",2018-01-04,979
"8895",8895,"Emergency Care",2018-01-04,979
"8896",8896,"Poison Control hot-line",2018-01-04,26
"8897",8897,"Poison Control hot-line",2018-01-04,26
"8898",8898,"Primary care",2018-01-04,1130
"8899",8899,"Primary care",2018-01-04,1130
"8900",8900,"Self-care",2018-01-04,1357
"8901",8901,"Self-care",2018-01-04,1357
"8902",8902,"Other",2018-01-04,1161
"8903",8903,"Other",2018-01-04,1161
"8904",8904,"Poison Control hot-line",2018-01-03,24
"8905",8905,"Poison Control hot-line",2018-01-03,24
"8906",8906,"Prehospital Emergency Care",2018-01-03,138
"8907",8907,"Prehospital Emergency Care",2018-01-03,138
"8908",8908,"Primary care",2018-01-03,1110
"8909",8909,"Primary care",2018-01-03,1110
"8910",8910,"Poison Control hot-line",2018-01-03,24
"8911",8911,"Poison Control hot-line",2018-01-03,24
"8912",8912,"Primary care",2018-01-03,1110
"8913",8913,"Primary care",2018-01-03,1110
"8914",8914,"Other",2018-01-03,1082
"8915",8915,"Other",2018-01-03,1082
"8916",8916,"Self-care",2018-01-03,1250
"8917",8917,"Self-care",2018-01-03,1250
"8918",8918,"Emergency Care",2018-01-03,1034
"8919",8919,"Emergency Care",2018-01-03,1034
"8920",8920,"Prehospital Emergency Care",2018-01-03,138
"8921",8921,"Prehospital Emergency Care",2018-01-03,138
"8922",8922,"Self-care",2018-01-03,1250
"8923",8923,"Self-care",2018-01-03,1250
"8924",8924,"Emergency Care",2018-01-03,1034
"8925",8925,"Emergency Care",2018-01-03,1034
"8926",8926,"Emergency Care",2018-01-02,1056
"8927",8927,"Emergency Care",2018-01-02,1056
"8928",8928,"Poison Control hot-line",2018-01-02,22
"8929",8929,"Poison Control hot-line",2018-01-02,22
"8930",8930,"Self-care",2018-01-02,1330
"8931",8931,"Self-care",2018-01-02,1330
"8932",8932,"Primary care",2018-01-02,1263
"8933",8933,"Primary care",2018-01-02,1263
"8934",8934,"Emergency Care",2018-01-02,1056
"8935",8935,"Emergency Care",2018-01-02,1056
"8936",8936,"Prehospital Emergency Care",2018-01-02,138
"8937",8937,"Prehospital Emergency Care",2018-01-02,138
"8938",8938,"Other",2018-01-02,1038
"8939",8939,"Other",2018-01-02,1038
"8940",8940,"Poison Control hot-line",2018-01-02,22
"8941",8941,"Poison Control hot-line",2018-01-02,22
"8942",8942,"Primary care",2018-01-02,1263
"8943",8943,"Primary care",2018-01-02,1263
"8944",8944,"Prehospital Emergency Care",2018-01-02,138
"8945",8945,"Prehospital Emergency Care",2018-01-02,138
"8946",8946,"Other",2018-01-02,1038
"8947",8947,"Other",2018-01-02,1038
"8948",8948,"Self-care",2018-01-02,1330
"8949",8949,"Self-care",2018-01-02,1330
"8950",8950,"Poison Control hot-line",2018-01-01,28
"8951",8951,"Poison Control hot-line",2018-01-01,28
"8952",8952,"Self-care",2018-01-01,1310
"8953",8953,"Self-care",2018-01-01,1310
"8954",8954,"Primary care",2018-01-01,861
"8955",8955,"Primary care",2018-01-01,861
"8956",8956,"Emergency Care",2018-01-01,1214
"8957",8957,"Emergency Care",2018-01-01,1214
"8958",8958,"Prehospital Emergency Care",2018-01-01,159
"8959",8959,"Prehospital Emergency Care",2018-01-01,159
"8960",8960,"Other",2018-01-01,835
"8961",8961,"Other",2018-01-01,835
"8962",8962,"Other",2018-01-01,835
"8963",8963,"Other",2018-01-01,835
"8964",8964,"Emergency Care",2018-01-01,1214
"8965",8965,"Emergency Care",2018-01-01,1214
"8966",8966,"Primary care",2018-01-01,861
"8967",8967,"Primary care",2018-01-01,861
"8968",8968,"Self-care",2018-01-01,1310
"8969",8969,"Self-care",2018-01-01,1310
"8970",8970,"Poison Control hot-line",2018-01-01,28
"8971",8971,"Poison Control hot-line",2018-01-01,28
"8972",8972,"Prehospital Emergency Care",2018-01-01,159
"8973",8973,"Prehospital Emergency Care",2018-01-01,159
"8974",8974,"Primary care",2017-12-31,716
"8975",8975,"Primary care",2017-12-31,716
"8976",8976,"Poison Control hot-line",2017-12-31,11
"8977",8977,"Poison Control hot-line",2017-12-31,11
"8978",8978,"Other",2017-12-31,890
"8979",8979,"Other",2017-12-31,890
"8980",8980,"Primary care",2017-12-31,716
"8981",8981,"Primary care",2017-12-31,716
"8982",8982,"Emergency Care",2017-12-31,1199
"8983",8983,"Emergency Care",2017-12-31,1199
"8984",8984,"Poison Control hot-line",2017-12-31,11
"8985",8985,"Poison Control hot-line",2017-12-31,11
"8986",8986,"Self-care",2017-12-31,1602
"8987",8987,"Self-care",2017-12-31,1602
"8988",8988,"Prehospital Emergency Care",2017-12-31,125
"8989",8989,"Prehospital Emergency Care",2017-12-31,125
"8990",8990,"Self-care",2017-12-31,1602
"8991",8991,"Self-care",2017-12-31,1602
"8992",8992,"Prehospital Emergency Care",2017-12-31,125
"8993",8993,"Prehospital Emergency Care",2017-12-31,125
"8994",8994,"Other",2017-12-31,890
"8995",8995,"Other",2017-12-31,890
"8996",8996,"Emergency Care",2017-12-31,1199
"8997",8997,"Emergency Care",2017-12-31,1199
"8998",8998,"Primary care",2017-12-30,877
"8999",8999,"Primary care",2017-12-30,877
"9000",9000,"Poison Control hot-line",2017-12-30,11
"9001",9001,"Poison Control hot-line",2017-12-30,11
"9002",9002,"Other",2017-12-30,933
"9003",9003,"Other",2017-12-30,933
"9004",9004,"Poison Control hot-line",2017-12-30,11
"9005",9005,"Poison Control hot-line",2017-12-30,11
"9006",9006,"Prehospital Emergency Care",2017-12-30,122
"9007",9007,"Prehospital Emergency Care",2017-12-30,122
"9008",9008,"Self-care",2017-12-30,1616
"9009",9009,"Self-care",2017-12-30,1616
"9010",9010,"Self-care",2017-12-30,1616
"9011",9011,"Self-care",2017-12-30,1616
"9012",9012,"Emergency Care",2017-12-30,1307
"9013",9013,"Emergency Care",2017-12-30,1307
"9014",9014,"Primary care",2017-12-30,877
"9015",9015,"Primary care",2017-12-30,877
"9016",9016,"Emergency Care",2017-12-30,1307
"9017",9017,"Emergency Care",2017-12-30,1307
"9018",9018,"Other",2017-12-30,933
"9019",9019,"Other",2017-12-30,933
"9020",9020,"Prehospital Emergency Care",2017-12-30,122
"9021",9021,"Prehospital Emergency Care",2017-12-30,122
"9022",9022,"Primary care",2017-12-29,1035
"9023",9023,"Primary care",2017-12-29,1035
"9024",9024,"Prehospital Emergency Care",2017-12-29,127
"9025",9025,"Prehospital Emergency Care",2017-12-29,127
"9026",9026,"Primary care",2017-12-29,1035
"9027",9027,"Primary care",2017-12-29,1035
"9028",9028,"Poison Control hot-line",2017-12-29,23
"9029",9029,"Poison Control hot-line",2017-12-29,23
"9030",9030,"Other",2017-12-29,938
"9031",9031,"Other",2017-12-29,938
"9032",9032,"Self-care",2017-12-29,1464
"9033",9033,"Self-care",2017-12-29,1464
"9034",9034,"Prehospital Emergency Care",2017-12-29,127
"9035",9035,"Prehospital Emergency Care",2017-12-29,127
"9036",9036,"Other",2017-12-29,938
"9037",9037,"Other",2017-12-29,938
"9038",9038,"Emergency Care",2017-12-29,1081
"9039",9039,"Emergency Care",2017-12-29,1081
"9040",9040,"Self-care",2017-12-29,1464
"9041",9041,"Self-care",2017-12-29,1464
"9042",9042,"Poison Control hot-line",2017-12-29,23
"9043",9043,"Poison Control hot-line",2017-12-29,23
"9044",9044,"Emergency Care",2017-12-29,1081
"9045",9045,"Emergency Care",2017-12-29,1081
"9046",9046,"Poison Control hot-line",2017-12-28,16
"9047",9047,"Poison Control hot-line",2017-12-28,16
"9048",9048,"Other",2017-12-28,919
"9049",9049,"Other",2017-12-28,919
"9050",9050,"Emergency Care",2017-12-28,1081
"9051",9051,"Emergency Care",2017-12-28,1081
"9052",9052,"Prehospital Emergency Care",2017-12-28,149
"9053",9053,"Prehospital Emergency Care",2017-12-28,149
"9054",9054,"Self-care",2017-12-28,1465
"9055",9055,"Self-care",2017-12-28,1465
"9056",9056,"Poison Control hot-line",2017-12-28,16
"9057",9057,"Poison Control hot-line",2017-12-28,16
"9058",9058,"Primary care",2017-12-28,1115
"9059",9059,"Primary care",2017-12-28,1115
"9060",9060,"Prehospital Emergency Care",2017-12-28,149
"9061",9061,"Prehospital Emergency Care",2017-12-28,149
"9062",9062,"Primary care",2017-12-28,1115
"9063",9063,"Primary care",2017-12-28,1115
"9064",9064,"Self-care",2017-12-28,1465
"9065",9065,"Self-care",2017-12-28,1465
"9066",9066,"Emergency Care",2017-12-28,1081
"9067",9067,"Emergency Care",2017-12-28,1081
"9068",9068,"Other",2017-12-28,919
"9069",9069,"Other",2017-12-28,919
"9070",9070,"Poison Control hot-line",2017-12-27,28
"9071",9071,"Poison Control hot-line",2017-12-27,28
"9072",9072,"Prehospital Emergency Care",2017-12-27,131
"9073",9073,"Prehospital Emergency Care",2017-12-27,131
"9074",9074,"Other",2017-12-27,725
"9075",9075,"Other",2017-12-27,725
"9076",9076,"Self-care",2017-12-27,1333
"9077",9077,"Self-care",2017-12-27,1333
"9078",9078,"Primary care",2017-12-27,1081
"9079",9079,"Primary care",2017-12-27,1081
"9080",9080,"Emergency Care",2017-12-27,956
"9081",9081,"Emergency Care",2017-12-27,956
"9082",9082,"Poison Control hot-line",2017-12-27,28
"9083",9083,"Poison Control hot-line",2017-12-27,28
"9084",9084,"Self-care",2017-12-27,1333
"9085",9085,"Self-care",2017-12-27,1333
"9086",9086,"Primary care",2017-12-27,1081
"9087",9087,"Primary care",2017-12-27,1081
"9088",9088,"Other",2017-12-27,725
"9089",9089,"Other",2017-12-27,725
"9090",9090,"Emergency Care",2017-12-27,956
"9091",9091,"Emergency Care",2017-12-27,956
"9092",9092,"Prehospital Emergency Care",2017-12-27,131
"9093",9093,"Prehospital Emergency Care",2017-12-27,131
"9094",9094,"Primary care",2017-12-26,815
"9095",9095,"Primary care",2017-12-26,815
"9096",9096,"Poison Control hot-line",2017-12-26,16
"9097",9097,"Poison Control hot-line",2017-12-26,16
"9098",9098,"Self-care",2017-12-26,1299
"9099",9099,"Self-care",2017-12-26,1299
"9100",9100,"Other",2017-12-26,589
"9101",9101,"Other",2017-12-26,589
"9102",9102,"Other",2017-12-26,589
"9103",9103,"Other",2017-12-26,589
"9104",9104,"Prehospital Emergency Care",2017-12-26,110
"9105",9105,"Prehospital Emergency Care",2017-12-26,110
"9106",9106,"Primary care",2017-12-26,815
"9107",9107,"Primary care",2017-12-26,815
"9108",9108,"Emergency Care",2017-12-26,1134
"9109",9109,"Emergency Care",2017-12-26,1134
"9110",9110,"Self-care",2017-12-26,1299
"9111",9111,"Self-care",2017-12-26,1299
"9112",9112,"Emergency Care",2017-12-26,1134
"9113",9113,"Emergency Care",2017-12-26,1134
"9114",9114,"Poison Control hot-line",2017-12-26,16
